time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,-2.1143305953683633,-10.57095632012806,28.09314683552725,6.111232193218058,0.2219936621399583,0.0,-2.5076011527222395,-6.697881388377189,5.885242334485498,-0.0014018630653520854,0.14038640501390845,0.0,469.5408579678421,471.2747642958792,470.65132003675706,469.69598798073304
4.559999999999991,-2.2678156203935314,-10.976341714517526,28.441349079437153,6.111037109643188,0.231646945686923,0.0,-2.6093381250030845,-6.815377927597808,5.721945296492374,-0.007234151446095492,0.18515260001428546,0.0,408.96977436200643,412.96415019030076,409.85333815291057,409.3345406513072
4.6199999999999894,-2.4283897179849445,-11.389450101658102,28.783220308129156,6.110449817873517,0.242315095261052,0.0,-2.7440236220230494,-6.955204863655403,5.673341822616537,-0.01546022641779124,0.15609411177691468,0.0,449.04901609436826,446.71443373441826,449.6553136372225,448.9883542009413
4.679999999999988,-2.5968442726763956,-11.810756536474734,29.12062267594959,6.1091769613802,0.25154054070262344,0.0,-2.871893334191802,-7.088745760920323,5.573303167769703,-0.036361367389542244,0.14862558148336608,0.0,432.6223747442632,432.0158919723676,433.29397877319633,431.5326479446106
4.739999999999987,-2.772691583228187,-12.239872685041046,29.450354600976794,6.107568475339928,0.2601972767518266,0.0,-2.990425333836923,-7.215629074785759,5.417963209867417,-0.012463424662939383,0.13375454783695062,0.0,414.6728527019702,413.3850060398439,411.70291852633073,413.81230471842736
4.799999999999986,-2.956700917212635,-12.677289367273273,29.7741279303794,6.107406976543643,0.2684684919885383,0.0,-3.143884498283005,-7.365259004506521,5.3739984941518,0.011904437058568836,0.1449910406967367,0.0,451.35774828391175,452.2810870707624,449.18004809581487,451.1524459125398
4.859999999999984,-3.1517761535218503,-13.124831522956056,30.101283242272572,6.107849962882714,0.2771607247282377,0.0,-3.3592399338708674,-7.5528384046271375,5.529360387353506,-0.003685386532327751,0.14462874922761743,0.0,512.9460596466963,512.93686757985,514.1277213667483,513.021622647118
4.919999999999983,-3.3580892904437607,-13.582539043731533,30.43117120835796,6.1073798051298525,0.2868035569204972,0.0,-3.5186170446991922,-7.704441544724727,5.466440972631647,-0.01779673049216184,0.1815142158273356,0.0,448.16975408150415,451.1817226047639,450.3081312088066,449.1649402067755
4.979999999999982,-3.5746809553953596,-14.04974605547596,30.759016236471503,6.1060221652529965,0.29759250877211585,0.0,-3.70193632403016,-7.869473054333665,5.460709652692448,-0.03465588704023555,0.17618810928082576,0.0,470.0272245006541,469.6434661720592,469.6807481863715,468.370980678801
5.0399999999999805,-3.8007925562416447,-14.52599068526142,31.08106725372658,6.103907471184012,0.30803670067251243,0.0,-3.835986689251832,-8.005935025220907,5.274493096328696,-0.036449468752171525,0.16946304181479296,0.0,411.15744496442386,410.59282655582444,410.01833397243087,409.85825204284663
